SMILES,IC50
Nc1nc(-c2ccc(O)cc2O)cs1,51000.0
CC(=O)O[C@@H]1[C@@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@@]6(C)CC[C@H](C(C)(C)O)O6)[C@@H](O)C[C@@]3(C)[C@@H]5C[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]4C2(C)C)OC[C@H]1O,13950.0
CC(C)(O)[C@@H]1CC[C@](C)([C@H]2[C@@H](O)C[C@@]3(C)[C@@H]4C[C@H](O[C@H]5O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]5O)[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)O1,92250.0
CC1(C)C=Cc2c(ccc3c2OC[C@@H](c2ccc(O)cc2O)C3)O1,90.0
COc1ccc2c(=O)c3ccccc3oc2c1OC,5120.0
COc1cc(C(Br)Br)c2c(=O)c3ccccc3oc2c1OC,3370.0
O=C1/C(=C/c2ccc(=O)n(O)c2)Oc2cc(O)cc(O)c21,30000.0
Oc1cc(O)cc(-c2cc3ccc(O)cc3o2)c1,8000.0
Cc1cc(O)c(O)c2oc3cc(O)ccc3c(=O)c12,3280.0
O=c1c2ccccc2oc2cccc(O)c12,8830.0
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,8400000.0
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1cc(=O)c(O)c[nH]1,26200.0
O=C1/C(=C/c2ccc(O)cc2O)Sc2ccccc21,5900.0
O=C(Nc1nc(-c2ccc(O)cc2O)cs1)C1CCCCC1,4600.0
CN(C)c1cc(O)c2c(c1)O/C(=C\c1ccc(O)cc1O)C2=O,18400.0
O=C1/C(=C/c2ccc(O)cc2O)Nc2cc(O)ccc21,2300.0
CC(C)c1ccc(C=O)cc1,50000.0
CC(=O)Nc1nc(-c2ccc(O)cc2O)cs1,3200.0
COc1ccc2c(=O)c3ccccc3oc2c1O,5200.0
O=c1c2ccccc2oc2ccc(O)c(O)c12,7800.0
O=C(/C=C/c1ccc(O)cc1O)c1ccccc1,60000.0
O=C(NC1CCCCC1)c1csc(-c2ccc(O)cc2O)n1,3200.0
COC(=O)CN1C(=O)N(CCCCN2CCN(c3ccccc3OC)CC2)C(c2ccccc2)(c2ccccc2)C1=O,1070.0
O=C(/C=C/c1ccc(O)cc1)/C=C/c1ccc(O)cc1,79050.0
COc1cc([N+](=O)[O-])ccc1/C=C/C(=N\O)c1ccccc1O,4770.0
CC1=C(O)C(=O)CO1,50000.0
COc1cc2c(c(OC)c1CC=C(C)C)C[C@H](c1ccc(O)cc1O)CO2,154.0
C[C@@H](CCc1ccc(O)cc1O)O[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,4130.0
COc1ccccc1N1CCN(CCCCN2C(=O)N(C)C(=O)C2(c2ccccc2)c2ccccc2)CC1,7360.0
CC(C)(C)C(=O)Nc1nc(-c2ccc(O)cc2O)cs1,5700.0
O=C1/C(=C/c2c(O)cc(O)cc2O)Oc2cc(O)ccc21,15000.0
COc1ccc2oc3ccccc3c(=O)c2c1,8470.0
O=c1c2ccccc2oc2cc(O)c(O)cc12,5700.0
CC(C)(O)[C@@H]1CC[C@](C)([C@H]2[C@@H](O)C[C@@]3(C)[C@@H]4C[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)O1,48920.0
O=C1/C(=C/c2ccc(O)cc2O)Oc2ccc(O)cc21,19000.0
Cc1c(O)ccc2c1O/C(=C\c1ccc(O)cc1O)C2=O,80000.0
COc1c(CC=C(C)C)c(O)c([C@H](CC(C)C)c2c(O)c(CC=C(C)C)c(O)c(C(C)=O)c2O)c(O)c1C(C)=O,333000.0
O=C1/C(=C/c2ccc(O)cc2O)Cc2c(O)cccc21,1600.0
O=c1c2cc(O)ccc2oc2cccc(O)c12,4520.0
COc1ccc(C=O)cc1,320000.0
CC(C)(C)c1cc(O)ccc1O,54200.0
O=C1/C(=C/c2ccc(O)cc2O)Oc2ccccc21,18000.0
CCCCCCc1ccc(O)c(C)c1O,93000.0
Oc1ccc(-c2csc(NC3CCCCC3)n2)c(O)c1,16000.0
O=C1/C(=C/c2ccc(O)cc2O)Oc2cc(O)ccc21,6400.0
OCc1ccc(Nc2nc(-c3ccc(O)cc3O)cs2)cc1,5700.0
COc1ccc2oc3ccccc3c(=O)c2c1OC,4020.0
COC(=O)/C=C/c1ccc(O)cc1,30000.0
O=C1/C(=C/c2ccc(O)cc2O)Sc2c(O)cccc21,48000.0
COc1ccc2c(=O)c3c(C)c(Cl)c(OC)c(OC)c3oc2c1,1900.0
O=c1cc(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,23.0
COc1cc(C)c2c(=O)c3ccccc3oc2c1OC,2000.0
O=C1/C(=C/c2ccc(O)cc2O)Oc2cc(F)cc(F)c21,88000.0
O=C(O)c1ccc(Nc2nc(-c3ccc(O)cc3O)cs2)cc1,2600.0
O=C1/C(=C/c2ccc(O)cc2O)Oc2c1ccc(O)c2O,11800.0
CC(C)Nc1nc(-c2ccc(O)cc2O)cs1,1100.0
O=c1c2ccccc2oc2cc(O)ccc12,9260.0
O=c1c2ccccc2oc2ccccc12,8840.0
CC(C)(O)CCC(=O)[C@@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,85010.0
O=c1c2ccc(O)cc2oc2cc(O)ccc12,4420.0
COc1cccc2oc3ccccc3c(=O)c12,5140.0
COc1cccc2c(=O)c3ccccc3oc12,5330.0
COc1cc(/C=C/C(=O)NCCc2ccc(O)c(O)c2)ccc1O,50000.0
CCCCCCCCCCCCC/C=C1\C(=O)O[C@@](C)(OC)[C@@H]1O,1000.0
CC(C)(C)c1ccc(O)cc1,10000.0
O=C(O)c1ccc(O)cc1,9350.0
Cl.N[C@H](Cc1ccc(=O)n(O)c1)C(=O)O,277000.0
CCOc1ccc(S(=O)(=O)N[C@H](C)CO)cc1-c1nnc2c(n1)c(C)nn2C,30760.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,5000.0
C=C1OC(=O)/C(=C\CCCCCCCCCCCCC)[C@H]1O,1000.0
CC(c1ccccc1)c1ccc(O)cc1O,131000.0
O=C1/C(=C/c2ccc(O)cc2O)Oc2c(O)cccc21,1570.0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,60000.0
O=c1c2ccccc2oc2c(O)c(O)ccc12,5120.0
Oc1ccc2cc[nH]c2c1,22000.0
O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,78530.0
O=C1/C(=C/c2ccc(O)cc2O)Oc2c1ccc(O)c2I,32000.0
C/C=C/c1ccc(O)c(OC)c1,33330.0
